         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -22          2          2          1     168.21       8.05     150.88       2.66     147.10       2.66     181.64       2.66      34.54       2.66       0.98     151.51       2.65
       -22          2          3          1      70.84       3.65     131.08       2.87     127.74       2.87       5.29       2.87     122.45       6.02       0.94     130.91       2.89
       -22          2          5          1      62.22       5.51      72.36       3.01      70.55       3.01      37.20       3.01      33.35       6.15       0.87      70.24       2.99
       -22          2          6          1     171.20       4.62     162.53       3.09     158.52       3.09     177.00       3.09      18.48       3.09       0.98     159.94       3.09
       -22          2          7          1     116.32       2.71     137.09       5.11     133.78       5.11      90.64       5.11      43.14       1.97       0.96     139.95       5.09
       -22          2          8          1     152.00       4.17     112.88       0.23     110.25       0.23     183.54       0.23      73.29       0.23       0.97     115.19       0.24
       -22          2          9          1      50.86       3.95      55.61       1.45      54.37       1.45      22.94       1.45      31.43       4.59       0.76      56.54       1.49
       -22          2         10          1     174.68       3.20     181.62       1.09     176.88       1.09     165.10       1.09      11.77       4.23       0.98     182.20       1.10
       -22          2         11          1      88.51       2.96      82.40       2.45      79.51       2.45      75.32       2.45       4.19       5.59       0.87      85.09       2.42
       -22          2         12          1      53.27       4.02      77.26       2.98      73.82       2.98       0.72       2.98      73.10       6.12       0.70      78.04       2.97
       -22          2         13          1      57.65       4.13     106.79       5.78     101.94       5.78       3.50       2.64     105.44       2.64       0.85     106.13       5.80
       -22          2         16          1      12.72       6.35      23.29       3.38      23.01       3.38      20.63       0.23      43.64       0.23       0.09      23.46       3.37
       -22          2         17          0      31.68       7.59       8.38       2.12       9.46       2.21       9.46       2.21       0.00       0.00       0.00       9.65       2.22
       -22          2         18          1      99.73       2.48      85.22       0.17      88.05       0.17     103.16       0.17      15.11       0.17       0.96      83.91       0.18
       -22          2         19          1      38.71       4.47      65.82       0.19      68.40       0.19       3.62       3.34      72.02       3.34       0.84      65.32       0.19
       -22          2         20          1      86.14       2.50      73.14       5.88      75.51       5.88      87.86       5.88      12.35       5.88       0.95      73.32       5.88
       -22          2         21          1      66.49       2.74      44.09       5.65      43.77       5.65      73.05       5.65      29.27       5.65       0.88      43.99       5.63
